# Acce x,Acce y,Acce z,Gyro x,Gyro y,Gyro z,Magn x,Magn y,Magn z,Position x,Position y,Position z,Voltage,UWB ID,UWB distande
16,-112,-8032,-49,76,23,-8706,-10240,-12547,2349,1487,-65,7316,33,2336
16,-112,-8032,-49,76,23,-8706,-10240,-12547,2349,1487,-65,7316,33,2336
16,-112,-8032,-49,76,23,-8706,-10240,-12547,2349,1487,-65,7316,33,2336
16,-112,-8032,-49,76,23,-8706,-10240,-12547,2368,1449,-60,7316,33,2411
32,-144,-7988,-67,83,35,-4610,-9984,-12291,2368,1449,-60,7316,33,2411
32,-144,-7988,-67,83,35,-4610,-9984,-12291,2368,1449,-60,7316,33,2411
32,-144,-7988,-67,83,35,-4610,-9984,-12291,2368,1449,-60,7316,33,2411
32,-144,-7988,-67,83,35,-4610,-9984,-12291,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
52,-124,-8012,-67,109,19,-6658,-11520,-13827,2363,1444,-117,7316,33,2383
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
-64,-96,-7960,-87,96,32,-6402,-10496,-14851,2346,1447,-156,7316,33,2345
36,-148,-7992,-62,85,56,-9986,-11008,-14595,2346,1447,-156,7316,33,2345
36,-148,-7992,-62,85,56,-9986,-11008,-14595,2346,1447,-156,7316,33,2345
36,-148,-7992,-62,85,56,-9986,-11008,-14595,2381,1475,-116,7316,33,2402
4,-160,-8000,-67,92,39,-7938,-11008,-12547,2381,1475,-116,7316,33,2402
4,-160,-8000,-67,92,39,-7938,-11008,-12547,2381,1475,-116,7316,33,2402
4,-160,-8000,-67,92,39,-7938,-11008,-12547,2381,1475,-116,7316,33,2402
4,-160,-8000,-67,92,39,-7938,-11008,-12547,2346,1461,-62,7316,33,2402
4,-160,-8000,-67,92,39,-7938,-11008,-12547,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
16,-120,-7976,-53,92,38,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2346,1461,-62,7316,33,2327
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2363,1470,-112,7316,33,2355
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2363,1470,-112,7316,33,2355
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2363,1470,-112,7316,33,2355
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2363,1470,-112,7316,33,2355
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2363,1470,-112,7316,33,2355
36,-108,-7952,-51,76,26,-6146,-11008,-15107,2363,1470,-112,7316,33,2355
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2363,1470,-112,7316,33,2355
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2363,1470,-112,7316,33,2355
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2363,1470,-112,7316,33,2355
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2363,1470,-112,7316,33,2355
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2385,1469,-155,7316,33,2355
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2385,1469,-155,7316,33,2392
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2385,1469,-155,7316,33,2392
8,-160,-7968,-60,76,13,-11522,-9984,-13571,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
-4,-140,-7972,-80,62,25,-8450,-9984,-16643,2385,1469,-155,7316,33,2392
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-116,-8036,-64,86,24,-7682,-9984,-16643,2351,1462,-132,7316,33,2355
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2358,1457,-116,7316,33,2374
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2358,1457,-116,7316,33,2374
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2358,1457,-116,7316,33,2374
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2358,1457,-116,7316,33,2374
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2362,1459,-112,7316,33,2374
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2362,1459,-112,7316,33,2355
36,-160,-8016,-69,100,8,-8450,-12544,-14851,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
8,-144,-7976,-60,73,40,-5890,-11776,-12291,2362,1459,-112,7316,33,2355
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2362,1459,-112,7316,33,2355
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2362,1459,-112,7316,33,2355
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2362,1459,-112,7316,33,2355
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2362,1459,-112,7316,33,2355
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2355
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
36,-168,-7968,-63,82,27,-6658,-9472,-15107,2382,1497,-86,7316,33,2383
-36,-140,-8008,-59,86,17,-7426,-12288,-17667,2355,1449,-117,7316,33,2355
-36,-140,-8008,-59,86,17,-7426,-12288,-17667,2355,1449,-117,7316,33,2355
-36,-140,-8008,-59,86,17,-7426,-12288,-17667,2355,1449,-117,7316,33,2355
-36,-140,-8008,-59,86,17,-7426,-12288,-17667,2355,1449,-117,7316,33,2355
-36,-140,-8008,-59,86,17,-7426,-12288,-17667,2355,1449,-117,7316,33,2355
32,-164,-8044,-66,82,53,-9730,-9216,-13059,2355,1449,-117,7316,33,2355
32,-164,-8044,-66,82,53,-9730,-9216,-13059,2355,1449,-117,7316,33,2355
32,-164,-8044,-66,82,53,-9730,-9216,-13059,2355,1449,-117,7316,33,2355
32,-164,-8044,-66,82,53,-9730,-9216,-13059,2355,1449,-117,7316,33,2355
32,-164,-8044,-66,82,53,-9730,-9216,-13059,2355,1449,-117,7316,33,2355
32,-164,-8044,-66,82,53,-9730,-9216,-13059,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2354,1453,-83,7316,33,2355
36,-144,-7976,-60,103,19,-7938,-9472,-15875,2345,1464,-102,7316,33,2364
-4,-120,-8028,-50,69,16,-6658,-12800,-15875,2345,1464,-102,7316,33,2364
4,-136,-7976,-57,86,19,-9218,-10240,-14595,2345,1464,-102,7316,33,2364
4,-136,-7976,-57,86,19,-9218,-10240,-14595,2345,1464,-102,7316,33,2364
4,-136,-7976,-57,86,19,-9218,-10240,-14595,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2349,1464,-121,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2345,1452,-106,7316,33,2355
-8,-164,-7972,-63,74,29,-6146,-11008,-15107,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-128,-7996,-62,82,14,-7682,-10496,-14339,2345,1452,-106,7316,33,2355
12,-148,-7984,-72,69,19,-8706,-12288,-16387,2348,1441,-111,7316,33,2392
12,-148,-7984,-72,69,19,-8706,-12288,-16387,2348,1441,-111,7316,33,2392
12,-148,-7984,-72,69,19,-8706,-12288,-16387,2348,1441,-111,7316,33,2392
12,-148,-7984,-72,69,19,-8706,-12288,-16387,2348,1441,-111,7316,33,2392
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2392
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2402
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2402
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2402
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2402
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2402
24,-104,-8000,-60,91,34,-6402,-12544,-13059,2354,1460,-109,7316,33,2402
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2354,1460,-109,7316,33,2402
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2354,1460,-109,7316,33,2402
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2354,1460,-109,7316,33,2402
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2402
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2364
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2364
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2364
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2364
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2364
4,-124,-7996,-61,90,27,-7170,-11776,-12291,2359,1476,-127,7316,33,2364
0,-120,-7952,-85,87,13,-5378,-12288,-14595,2359,1476,-127,7316,33,2364
0,-120,-7952,-85,87,13,-5378,-12288,-14595,2359,1476,-127,7316,33,2364
0,-120,-7952,-85,87,13,-5378,-12288,-14595,2359,1476,-127,7316,33,2364
0,-120,-7952,-85,87,13,-5378,-12288,-14595,2359,1476,-127,7316,33,2364
0,-120,-7952,-85,87,13,-5378,-12288,-14595,2359,1476,-127,7316,33,2364
0,-120,-7952,-85,87,13,-5378,-12288,-14595,2353,1466,-102,7316,33,2364
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
-12,-180,-7968,-68,84,25,-8962,-11776,-14339,2353,1466,-102,7316,33,2374
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2353,1466,-102,7316,33,2374
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2374
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2355
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2355
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2355
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2355
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2355
20,-144,-8008,-57,88,39,-6146,-11520,-15107,2348,1484,-77,7316,33,2355
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2348,1484,-77,7316,33,2355
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2355
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
16,-176,-7992,-71,100,11,-8450,-11776,-14339,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2358,1429,-144,7316,33,2374
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2343,1460,-95,7316,33,2383
-40,-128,-8048,-65,72,8,-7426,-10240,-11523,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
-4,-120,-8004,-52,84,8,-5378,-10240,-15107,2343,1460,-95,7316,33,2383
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
36,-172,-8032,-99,81,19,-8450,-10496,-14339,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2346,1422,-148,7316,33,2374
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2358,1474,-96,7316,33,2345
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2358,1474,-96,7316,33,2345
-12,-96,-8032,-84,87,32,-7426,-11520,-14595,2358,1474,-96,7316,33,2345
36,-208,-7988,-83,69,36,-8706,-8960,-16387,2358,1474,-96,7316,33,2345
36,-208,-7988,-83,69,36,-8706,-8960,-16387,2358,1474,-96,7316,33,2345
36,-208,-7988,-83,69,36,-8706,-8960,-16387,2358,1474,-96,7316,33,2345
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
28,-140,-7992,-52,90,27,-8450,-10496,-13571,2356,1492,-87,7316,33,2364
20,-148,-8012,-72,87,30,-9218,-11520,-15107,2356,1492,-87,7316,33,2364
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2362,1471,-91,7316,33,2345
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2362,1471,-91,7316,33,2345
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2362,1471,-91,7316,33,2345
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2362,1471,-91,7316,33,2345
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2362,1471,-91,7316,33,2345
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2357,1456,-101,7316,33,2345
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2357,1456,-101,7316,33,2364
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2357,1456,-101,7316,33,2364
36,-108,-8000,-66,71,38,-4098,-12800,-14595,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
36,-100,-8024,-77,93,22,-7682,-9216,-16131,2357,1456,-101,7316,33,2364
68,-104,-8012,-83,87,35,-7426,-10240,-13827,2354,1434,-92,7316,33,2402
68,-104,-8012,-83,87,35,-7426,-10240,-13827,2354,1434,-92,7316,33,2402
